,Date,Station Id,Station Name,Precipitation Increment (mm),Air Temperature Average (degC),Air Temperature Maximum (degC),Air Temperature Minimum (degC),Soil Moisture Percent -2in (pct) Mean of Hourly Values,Soil Moisture Percent -4in (pct) Mean of Hourly Values,Soil Moisture Percent -8in (pct) Mean of Hourly Values,Soil Moisture Percent -20in (pct) Mean of Hourly Values,Soil Moisture Percent -40in (pct) Mean of Hourly Values,Soil Temperature Observed -2in (degC) Mean of Hourly Values,Soil Temperature Observed -4in (degC) Mean of Hourly Values,Soil Temperature Observed -8in (degC) Mean of Hourly Values,Soil Temperature Observed -20in (degC) Mean of Hourly Values,Soil Temperature Observed -40in (degC) Mean of Hourly Values,Relative Humidity (pct) Mean of Hourly Values,Solar Radiation/langley Total (langley)
0,2009-01-01,2114,Livingston-UWA,0.0,5.5,14.9,-5.2,39.7,39.9,40.4,39.2,41.5,8.7,9.5,11.1,13.6,15.1,65.0,
1,2009-01-02,2114,Livingston-UWA,0.0,12.7,15.1,10.0,39.6,39.8,40.3,39.2,41.4,11.8,11.2,11.8,13.1,14.9,76.0,
2,2009-01-03,2114,Livingston-UWA,5.0,17.0,21.4,13.7,39.7,39.9,40.2,39.2,41.4,14.2,13.1,13.1,13.2,14.6,89.0,
3,2009-01-04,2114,Livingston-UWA,0.0,16.4,19.9,14.4,40.0,40.1,40.5,39.3,41.4,15.2,14.3,14.2,13.7,14.6,91.0,
4,2009-01-05,2114,Livingston-UWA,15.0,11.8,16.7,9.3,40.0,40.1,40.5,39.3,41.4,14.6,14.3,14.6,14.1,14.6,93.0,
5,2009-01-06,2114,Livingston-UWA,38.0,13.8,22.9,9.1,40.7,40.4,40.6,39.4,41.5,14.6,14.0,14.3,14.3,14.8,92.0,
6,2009-01-07,2114,Livingston-UWA,0.0,10.1,15.3,3.3,40.7,40.5,40.7,39.4,41.5,12.9,13.3,14.2,14.4,14.9,66.0,
7,2009-01-08,2114,Livingston-UWA,0.0,10.0,16.8,1.6,40.7,40.5,40.7,39.4,41.5,11.3,11.7,12.9,14.2,14.9,60.0,
8,2009-01-09,2114,Livingston-UWA,0.0,9.9,20.3,-0.8,40.7,40.5,40.7,39.4,41.5,10.7,11.0,12.2,13.8,14.9,66.0,
9,2009-01-10,2114,Livingston-UWA,20.0,15.7,23.1,5.8,40.6,40.5,40.7,39.4,41.5,14.0,12.9,13.1,13.6,14.8,87.0,
10,2009-01-11,2114,Livingston-UWA,0.0,3.3,5.8,-2.3,40.7,40.5,40.7,39.4,41.5,11.1,12.0,13.1,13.8,14.7,80.0,
11,2009-01-12,2114,Livingston-UWA,0.0,2.3,12.0,-4.5,40.7,40.5,40.7,39.4,41.5,8.4,9.3,10.9,13.4,14.7,76.0,
12,2009-01-13,2114,Livingston-UWA,0.0,3.2,12.2,-3.3,40.5,40.5,40.7,39.3,41.5,7.9,8.6,10.2,12.8,14.5,71.0,
13,2009-01-14,2114,Livingston-UWA,0.0,2.1,12.9,-6.1,40.3,40.3,40.6,39.3,41.5,7.1,7.8,9.4,12.2,14.3,67.0,
14,2009-01-15,2114,Livingston-UWA,0.0,-0.1,4.7,-4.4,39.8,40.0,40.4,39.3,41.5,6.4,7.3,9.0,11.7,14.0,55.0,
15,2009-01-16,2114,Livingston-UWA,0.0,-3.3,1.9,-7.6,39.2,39.6,40.0,39.3,41.4,4.8,6.0,8.0,11.2,13.7,36.0,
16,2009-01-17,2114,Livingston-UWA,0.0,2.5,10.2,-4.7,39.1,39.4,39.7,39.2,41.4,5.3,5.8,7.4,10.6,13.3,50.0,
17,2009-01-18,2114,Livingston-UWA,3.0,10.1,16.9,0.5,39.4,39.6,39.9,39.2,41.4,9.0,8.2,8.7,10.3,13.0,67.0,
18,2009-01-19,2114,Livingston-UWA,0.0,2.9,10.6,-2.3,39.0,39.5,39.8,39.2,41.4,7.4,7.8,9.0,10.5,12.8,66.0,
19,2009-01-20,2114,Livingston-UWA,0.0,-1.0,3.6,-5.3,38.5,39.1,39.5,39.2,41.4,5.5,6.4,8.0,10.4,12.6,56.0,
20,2009-01-21,2114,Livingston-UWA,0.0,-1.4,8.3,-8.9,38.0,38.8,39.3,39.2,41.4,4.6,5.4,7.1,10.0,12.5,64.0,
21,2009-01-22,2114,Livingston-UWA,0.0,6.8,18.2,-4.5,37.8,38.7,39.1,39.2,41.4,6.1,6.1,7.2,9.6,12.2,64.0,
