,Date,Station Id,Station Name,Precipitation Increment (mm),Air Temperature Average (degC),Air Temperature Maximum (degC),Air Temperature Minimum (degC),Soil Moisture Percent -2in (pct) Mean of Hourly Values,Soil Moisture Percent -4in (pct) Mean of Hourly Values,Soil Moisture Percent -8in (pct) Mean of Hourly Values,Soil Moisture Percent -20in (pct) Mean of Hourly Values,Soil Moisture Percent -40in (pct) Mean of Hourly Values,Soil Temperature Observed -2in (degC) Mean of Hourly Values,Soil Temperature Observed -4in (degC) Mean of Hourly Values,Soil Temperature Observed -8in (degC) Mean of Hourly Values,Soil Temperature Observed -20in (degC) Mean of Hourly Values,Soil Temperature Observed -40in (degC) Mean of Hourly Values,Relative Humidity (pct) Mean of Hourly Values,Solar Radiation/langley Total (langley)
0,2009-01-01,2105,Levelland,0.0,8.3,21.7,-1.1,6.3,9.0,7.9,12.5,,6.6,6.9,7.4,8.4,10.8,,
1,2009-01-02,2105,Levelland,0.0,11.7,25.0,0.0,6.4,9.2,8.1,12.7,,8.0,7.9,8.0,8.5,10.7,,
2,2009-01-03,2105,Levelland,0.0,10.6,22.2,-0.6,6.4,9.2,8.2,12.6,,8.7,8.7,8.8,8.9,10.7,,
3,2009-01-04,2105,Levelland,0.0,-1.1,4.4,-5.6,6.0,8.8,8.2,12.7,,5.4,6.8,8.2,9.1,10.8,,
4,2009-01-05,2105,Levelland,0.0,-1.7,4.4,-6.1,5.8,8.6,7.8,12.6,,3.7,5.0,6.5,8.3,10.9,,
5,2009-01-06,2105,Levelland,0.0,5.0,11.1,-2.2,5.9,8.7,7.7,12.6,,5.4,5.8,6.5,7.8,10.8,,
6,2009-01-07,2105,Levelland,0.0,6.7,17.8,-2.2,5.9,8.7,7.7,12.5,,5.6,5.9,6.6,7.8,10.6,,
7,2009-01-08,2105,Levelland,0.0,8.9,20.6,0.0,6.1,8.9,7.9,12.5,,7.1,7.1,7.2,7.9,10.5,,
8,2009-01-09,2105,Levelland,0.0,12.2,23.9,2.8,6.4,9.0,8.1,12.5,,8.8,8.4,8.1,8.3,10.4,,
9,2009-01-10,2105,Levelland,0.0,3.3,10.0,-2.8,6.1,8.9,8.2,12.6,,7.1,7.9,8.5,8.8,10.5,,
10,2009-01-11,2105,Levelland,0.0,2.8,14.4,-8.9,5.7,8.5,7.8,12.5,,4.5,5.5,6.9,8.4,10.5,,
11,2009-01-12,2105,Levelland,0.0,3.9,14.4,-6.1,5.8,8.4,7.8,12.5,,5.4,6.0,6.8,8.0,10.5,,
12,2009-01-13,2105,Levelland,0.0,0.6,11.7,-10.0,5.7,8.4,7.7,12.5,,4.2,5.0,6.3,7.8,10.5,,
13,2009-01-14,2105,Levelland,0.0,3.3,15.6,-8.3,5.7,8.2,7.6,12.4,,4.2,5.1,6.1,7.5,10.4,,
14,2009-01-15,2105,Levelland,0.0,-3.3,3.3,-8.3,5.5,8.2,7.7,12.3,,3.5,4.6,6.0,7.4,10.2,,
15,2009-01-16,2105,Levelland,0.0,1.7,13.3,-8.3,5.6,8.3,7.4,12.4,,3.8,4.4,5.4,6.9,10.1,,
16,2009-01-17,2105,Levelland,0.0,5.6,16.7,-5.6,5.8,8.4,7.5,12.4,,5.2,5.4,5.9,7.0,10.0,,
17,2009-01-18,2105,Levelland,0.0,6.7,20.0,-3.9,5.8,8.4,7.7,12.4,,5.9,6.0,6.4,7.2,9.8,,
18,2009-01-19,2105,Levelland,0.0,10.6,22.2,-0.6,6.0,8.5,7.8,12.4,,7.6,7.3,7.2,7.5,9.8,,
19,2009-01-20,2105,Levelland,0.0,8.3,17.8,-0.6,6.0,8.6,8.0,12.4,,8.0,8.0,7.9,8.1,9.8,,
20,2009-01-21,2105,Levelland,0.0,11.1,24.4,2.2,6.0,8.7,8.1,12.5,,8.2,8.0,8.0,8.3,9.9,,
21,2009-01-22,2105,Levelland,0.0,13.3,25.0,1.1,6.1,8.8,8.3,12.6,,9.6,9.1,8.7,8.6,9.9,,
22,2009-01-23,2105,Levelland,0.0,12.8,23.3,-2.2,6.3,8.9,8.6,12.6,,12.0,11.3,10.2,9.3,10.1,,
23,2009-01-24,2105,Levelland,0.0,-1.1,6.7,-7.2,5.7,8.6,8.5,12.6,,7.0,8.2,9.3,9.7,10.3,,
24,2009-01-25,2105,Levelland,0.0,8.9,22.2,-1.7,5.8,8.5,8.1,12.7,,8.2,8.1,8.3,9.1,10.4,,
25,2009-01-26,2105,Levelland,0.0,-3.9,3.3,-7.2,5.4,8.4,8.2,12.6,,5.2,6.9,8.3,9.1,10.5,,
26,2009-01-27,2105,Levelland,0.0,-7.2,-3.9,-10.0,5.1,7.9,7.6,12.6,,1.7,3.7,6.0,8.2,10.5,,
27,2009-01-28,2105,Levelland,1.0,2.8,17.2,-10.0,5.2,7.8,7.3,12.4,,2.3,3.1,4.6,7.0,10.4,,
28,2009-01-29,2105,Levelland,0.0,1.7,11.1,-6.7,5.5,8.0,7.4,12.4,,3.8,4.4,5.4,6.8,10.1,,
29,2009-01-30,2105,Levelland,0.0,4.4,16.7,-6.1,5.7,8.0,7.5,12.2,,4.4,4.8,5.5,6.8,9.9,,
30,2009-01-31,2105,Levelland,0.0,5.6,17.8,-5.6,5.7,8.1,7.6,12.3,,5.3,5.5,6.0,6.9,9.7,,
31,2009-02-01,2105,Levelland,0.0,6.1,13.9,0.6,5.8,8.3,7.8,12.4,,6.5,6.6,6.7,7.2,9.6,,
32,2009-02-02,2105,Levelland,0.0,3.3,16.1,-8.9,5.7,8.2,7.7,12.3,,5.6,6.0,6.6,7.4,9.6,,
33,2009-02-03,2105,Levelland,0.0,7.2,17.8,-1.7,5.8,8.3,7.8,12.4,,7.0,6.9,7.0,7.5,9.6,,
34,2009-02-04,2105,Levelland,0.0,7.2,17.8,-3.3,5.8,8.4,7.9,12.4,,7.3,7.3,7.4,7.8,9.6,,
35,2009-02-05,2105,Levelland,0.0,10.0,22.2,-2.8,5.9,8.6,8.1,12.3,,8.5,8.2,7.9,8.1,9.6,,
36,2009-02-06,2105,Levelland,0.0,13.3,26.7,1.7,6.1,8.7,8.3,12.6,,10.4,9.7,8.9,8.6,9.7,,
37,2009-02-07,2105,Levelland,0.0,15.0,25.0,5.6,6.3,8.8,8.6,12.6,,12.6,11.6,10.3,9.4,9.8,,
